exp_subject_id,Trial_Nr,response,scramble,Musician,yrs_mus_exp
342236,1,Correct,1B,No,NA
342236,6,NA,1B,No,NA
342236,8,Correct,1B,No,NA
342236,11,Correct,1B,No,NA
342236,14,Incorrect,1B,No,NA
342236,17,Incorrect,1B,No,NA
342236,21,Correct,1B,No,NA
342236,27,Incorrect,1B,No,NA
342236,28,Correct,1B,No,NA
342236,29,Incorrect,1B,No,NA
342236,2,Incorrect,2B,No,NA
342236,3,Correct,2B,No,NA
342236,5,Correct,2B,No,NA
342236,9,Correct,2B,No,NA
342236,12,Correct,2B,No,NA
342236,13,Correct,2B,No,NA
342236,15,Incorrect,2B,No,NA
342236,19,Incorrect,2B,No,NA
342236,24,Correct,2B,No,NA
342236,26,Correct,2B,No,NA
342236,4,Correct,8B,No,NA
342236,7,Correct,8B,No,NA
342236,10,Correct,8B,No,NA
342236,16,Correct,8B,No,NA
342236,18,Incorrect,8B,No,NA
342236,20,Correct,8B,No,NA
342236,22,Correct,8B,No,NA
342236,23,Correct,8B,No,NA
342236,25,Incorrect,8B,No,NA
342236,30,Correct,8B,No,NA
342299,1,NA,2B,Yes,10
342299,2,Incorrect,2B,Yes,10
342299,3,Incorrect,1B,Yes,10
342299,4,Correct,1B,Yes,10
342299,5,Correct,8B,Yes,10
342299,6,Correct,2B,Yes,10
342299,7,Correct,2B,Yes,10
342299,8,Incorrect,1B,Yes,10
342299,9,Incorrect,8B,Yes,10
342299,10,Correct,2B,Yes,10
342299,11,Incorrect,1B,Yes,10
342299,12,Correct,2B,Yes,10
342299,13,Correct,8B,Yes,10
342299,14,Correct,8B,Yes,10
342299,15,Incorrect,8B,Yes,10
342299,16,Correct,1B,Yes,10
342299,17,Correct,8B,Yes,10
342299,18,Correct,1B,Yes,10
342299,19,Correct,1B,Yes,10
342299,20,Correct,2B,Yes,10
342299,21,Correct,8B,Yes,10
342299,22,Correct,2B,Yes,10
342299,23,Incorrect,1B,Yes,10
342299,24,Incorrect,8B,Yes,10
342299,25,Incorrect,2B,Yes,10
342299,26,Correct,8B,Yes,10
342299,27,Correct,1B,Yes,10
342299,28,Correct,2B,Yes,10
342299,29,Correct,1B,Yes,10
342299,30,Correct,8B,Yes,10
342301,1,Correct,8B,Yes,6
342301,2,Correct,1B,Yes,6
342301,3,Correct,8B,Yes,6
342301,4,Incorrect,1B,Yes,6
342301,5,Correct,8B,Yes,6
342301,6,Correct,1B,Yes,6
342301,7,Correct,8B,Yes,6
342301,8,Correct,2B,Yes,6
342301,9,Correct,1B,Yes,6
342301,10,Correct,8B,Yes,6
342301,11,Incorrect,1B,Yes,6
342301,12,Incorrect,2B,Yes,6
342301,13,Correct,8B,Yes,6
342301,14,Incorrect,2B,Yes,6
342301,15,Correct,2B,Yes,6
342301,16,Correct,1B,Yes,6
342301,17,Correct,2B,Yes,6
342301,18,Correct,1B,Yes,6
342301,19,Incorrect,1B,Yes,6
342301,20,Correct,8B,Yes,6
342301,21,Correct,8B,Yes,6
342301,22,Correct,2B,Yes,6
342301,23,Incorrect,1B,Yes,6
342301,24,Incorrect,2B,Yes,6
342301,25,Correct,2B,Yes,6
342301,26,Correct,8B,Yes,6
342301,27,Correct,8B,Yes,6
342301,28,Incorrect,2B,Yes,6
342301,29,Incorrect,1B,Yes,6
342301,30,Correct,2B,Yes,6
344057,1,Correct,2B,Yes,7
344057,2,Correct,2B,Yes,7
344057,3,Incorrect,1B,Yes,7
344057,4,Incorrect,1B,Yes,7
344057,5,Correct,8B,Yes,7
344057,6,Correct,2B,Yes,7
344057,7,Correct,8B,Yes,7
344057,8,Correct,8B,Yes,7
344057,9,Incorrect,1B,Yes,7
344057,10,Correct,8B,Yes,7
344057,11,Correct,2B,Yes,7
344057,12,Correct,2B,Yes,7
344057,13,Correct,8B,Yes,7
344057,14,Incorrect,2B,Yes,7
344057,15,Correct,1B,Yes,7
344057,16,Correct,2B,Yes,7
344057,17,Correct,8B,Yes,7
344057,18,Incorrect,1B,Yes,7
344057,19,Correct,8B,Yes,7
344057,20,Incorrect,1B,Yes,7
344057,21,Incorrect,1B,Yes,7
344057,22,Correct,2B,Yes,7
344057,23,Correct,1B,Yes,7
344057,24,Incorrect,8B,Yes,7
344057,25,Correct,8B,Yes,7
344057,26,Incorrect,2B,Yes,7
344057,27,Incorrect,1B,Yes,7
344057,28,Correct,8B,Yes,7
344057,29,Incorrect,2B,Yes,7
344057,30,Correct,1B,Yes,7
344063,1,Correct,1B,No,NA
344063,2,Correct,2B,No,NA
344063,3,Correct,1B,No,NA
344063,4,Correct,8B,No,NA
344063,5,Correct,8B,No,NA
344063,6,Correct,8B,No,NA
344063,7,Incorrect,1B,No,NA
344063,8,Incorrect,1B,No,NA
344063,9,Correct,2B,No,NA
344063,10,Correct,8B,No,NA
344063,11,Correct,8B,No,NA
344063,12,Correct,2B,No,NA
344063,13,Correct,1B,No,NA
344063,14,Correct,2B,No,NA
344063,15,Correct,8B,No,NA
344063,16,Correct,2B,No,NA
344063,17,Incorrect,1B,No,NA
344063,18,Incorrect,2B,No,NA
344063,19,Correct,8B,No,NA
344063,20,Correct,2B,No,NA
344063,21,Correct,8B,No,NA
344063,22,Incorrect,1B,No,NA
344063,23,Incorrect,2B,No,NA
344063,24,Correct,1B,No,NA
344063,25,Correct,8B,No,NA
344063,26,Correct,2B,No,NA
344063,27,Correct,8B,No,NA
344063,28,Correct,1B,No,NA
344063,29,Correct,2B,No,NA
344063,30,Correct,1B,No,NA
344079,1,Correct,2B,Yes,5
344079,2,Correct,8B,Yes,5
344079,3,Incorrect,2B,Yes,5
344079,4,Correct,8B,Yes,5
344079,5,Correct,8B,Yes,5
344079,6,Correct,1B,Yes,5
344079,7,Correct,8B,Yes,5
344079,8,Correct,1B,Yes,5
344079,9,Correct,8B,Yes,5
344079,10,Correct,8B,Yes,5
344079,11,Incorrect,2B,Yes,5
344079,12,Correct,8B,Yes,5
344079,13,Correct,2B,Yes,5
344079,14,Correct,8B,Yes,5
344079,15,Correct,2B,Yes,5
344079,16,Incorrect,1B,Yes,5
344079,17,Incorrect,2B,Yes,5
344079,18,Correct,8B,Yes,5
344079,19,Correct,1B,Yes,5
344079,20,Correct,2B,Yes,5
344079,21,Correct,8B,Yes,5
344079,22,Correct,1B,Yes,5
344079,23,Correct,2B,Yes,5
344079,24,Incorrect,1B,Yes,5
344079,25,Correct,1B,Yes,5
344079,26,Correct,2B,Yes,5
344079,27,Incorrect,2B,Yes,5
344079,28,Correct,1B,Yes,5
344079,29,Correct,1B,Yes,5
344079,30,Correct,1B,Yes,5
344146,1,Correct,8B,No,NA
344146,2,Correct,2B,No,NA
344146,3,Correct,8B,No,NA
344146,4,Correct,8B,No,NA
344146,5,Correct,8B,No,NA
344146,6,Incorrect,1B,No,NA
344146,7,Incorrect,1B,No,NA
344146,8,Incorrect,8B,No,NA
344146,9,Correct,1B,No,NA
344146,10,Incorrect,8B,No,NA
344146,11,Correct,8B,No,NA
344146,12,Correct,2B,No,NA
344146,13,Incorrect,2B,No,NA
344146,14,Incorrect,8B,No,NA
344146,15,Incorrect,1B,No,NA
344146,16,Correct,2B,No,NA
344146,17,Incorrect,1B,No,NA
344146,18,Correct,1B,No,NA
344146,19,Correct,1B,No,NA
344146,20,Correct,8B,No,NA
344146,21,Correct,1B,No,NA
344146,22,Incorrect,2B,No,NA
344146,23,Correct,2B,No,NA
344146,24,Correct,1B,No,NA
344146,25,Correct,1B,No,NA
344146,26,Correct,2B,No,NA
344146,27,Correct,8B,No,NA
344146,28,Correct,2B,No,NA
344146,29,Correct,2B,No,NA
344146,30,Correct,2B,No,NA
344158,1,Correct,8B,Yes,9
344158,2,Correct,1B,Yes,9
344158,3,Correct,8B,Yes,9
344158,4,Correct,2B,Yes,9
344158,5,Correct,8B,Yes,9
344158,6,Correct,2B,Yes,9
344158,7,Correct,1B,Yes,9
344158,8,Correct,1B,Yes,9
344158,9,Correct,2B,Yes,9
344158,10,Incorrect,1B,Yes,9
344158,11,Correct,2B,Yes,9
344158,12,Correct,8B,Yes,9
344158,13,Correct,8B,Yes,9
344158,14,Correct,8B,Yes,9
344158,15,Correct,8B,Yes,9
344158,16,Correct,8B,Yes,9
344158,17,Correct,1B,Yes,9
344158,18,Correct,8B,Yes,9
344158,19,Correct,2B,Yes,9
344158,20,Correct,1B,Yes,9
344158,21,Incorrect,1B,Yes,9
344158,22,Correct,2B,Yes,9
344158,23,Correct,8B,Yes,9
344158,24,Correct,1B,Yes,9
344158,25,Correct,2B,Yes,9
344158,26,Correct,2B,Yes,9
344158,27,Correct,1B,Yes,9
344158,28,Correct,2B,Yes,9
344158,29,Correct,2B,Yes,9
344158,30,Correct,1B,Yes,9
344739,1,Correct,1B,Yes,5
344739,2,Incorrect,2B,Yes,5
344739,3,Correct,2B,Yes,5
344739,4,Correct,1B,Yes,5
344739,5,Correct,1B,Yes,5
344739,6,Correct,8B,Yes,5
344739,7,Correct,8B,Yes,5
344739,8,Incorrect,2B,Yes,5
344739,9,Correct,8B,Yes,5
344739,10,Correct,1B,Yes,5
344739,11,Correct,2B,Yes,5
344739,12,Correct,1B,Yes,5
344739,13,Correct,1B,Yes,5
344739,14,Correct,8B,Yes,5
344739,15,Correct,1B,Yes,5
344739,16,Correct,2B,Yes,5
344739,17,Correct,8B,Yes,5
344739,18,Incorrect,8B,Yes,5
344739,19,Incorrect,2B,Yes,5
344739,20,Correct,2B,Yes,5
344739,21,Correct,8B,Yes,5
344739,22,Incorrect,8B,Yes,5
344739,23,Correct,1B,Yes,5
344739,24,Correct,2B,Yes,5
344739,25,Incorrect,8B,Yes,5
344739,26,Correct,1B,Yes,5
344739,27,Correct,1B,Yes,5
344739,28,Correct,8B,Yes,5
344739,29,Correct,2B,Yes,5
344739,30,Correct,2B,Yes,5
344743,1,Incorrect,2B,Yes,15
344743,2,Correct,8B,Yes,15
344743,3,Incorrect,8B,Yes,15
344743,4,Correct,8B,Yes,15
344743,5,Incorrect,1B,Yes,15
344743,6,Correct,2B,Yes,15
344743,7,Correct,1B,Yes,15
344743,8,Correct,8B,Yes,15
344743,9,Correct,1B,Yes,15
344743,10,Correct,2B,Yes,15
344743,11,Correct,2B,Yes,15
344743,12,Incorrect,2B,Yes,15
344743,13,Correct,8B,Yes,15
344743,14,Incorrect,1B,Yes,15
344743,15,Correct,2B,Yes,15
344743,16,Correct,8B,Yes,15
344743,17,Correct,1B,Yes,15
344743,18,Correct,1B,Yes,15
344743,19,NA,1B,Yes,15
344743,20,Incorrect,2B,Yes,15
344743,21,Correct,2B,Yes,15
344743,22,Incorrect,8B,Yes,15
344743,23,Correct,2B,Yes,15
344743,24,Correct,8B,Yes,15
344743,25,Correct,8B,Yes,15
344743,26,Correct,8B,Yes,15
344743,27,Incorrect,2B,Yes,15
344743,28,Incorrect,1B,Yes,15
344743,29,Correct,1B,Yes,15
344743,30,Correct,1B,Yes,15
346026,1,Correct,8B,Yes,5
346026,2,Correct,8B,Yes,5
346026,3,Correct,2B,Yes,5
346026,4,Correct,1B,Yes,5
346026,5,Correct,2B,Yes,5
346026,6,Correct,2B,Yes,5
346026,7,Incorrect,1B,Yes,5
346026,8,Correct,2B,Yes,5
346026,9,Correct,8B,Yes,5
346026,10,Incorrect,8B,Yes,5
346026,11,Incorrect,2B,Yes,5
346026,12,Correct,8B,Yes,5
346026,13,Correct,2B,Yes,5
346026,14,Correct,8B,Yes,5
346026,15,Incorrect,1B,Yes,5
346026,16,Correct,8B,Yes,5
346026,17,Correct,8B,Yes,5
346026,18,Correct,1B,Yes,5
346026,19,Correct,1B,Yes,5
346026,20,Incorrect,2B,Yes,5
346026,21,Correct,2B,Yes,5
346026,22,Correct,8B,Yes,5
346026,23,Correct,1B,Yes,5
346026,24,Incorrect,8B,Yes,5
346026,25,Incorrect,1B,Yes,5
346026,26,Correct,2B,Yes,5
346026,27,Correct,1B,Yes,5
346026,28,Correct,2B,Yes,5
346026,29,Correct,1B,Yes,5
346026,30,Incorrect,1B,Yes,5
346824,1,Correct,8B,Yes,5
346824,2,Correct,2B,Yes,5
346824,3,Correct,1B,Yes,5
346824,4,Correct,8B,Yes,5
346824,5,Correct,2B,Yes,5
346824,6,Correct,2B,Yes,5
346824,7,Incorrect,8B,Yes,5
346824,8,Correct,1B,Yes,5
346824,9,Correct,2B,Yes,5
346824,10,Incorrect,1B,Yes,5
346824,11,Correct,2B,Yes,5
346824,12,Correct,8B,Yes,5
346824,13,Correct,1B,Yes,5
346824,14,Incorrect,2B,Yes,5
346824,15,Correct,1B,Yes,5
346824,16,Correct,8B,Yes,5
346824,17,Incorrect,8B,Yes,5
346824,18,Incorrect,8B,Yes,5
346824,19,Incorrect,2B,Yes,5
346824,20,Correct,8B,Yes,5
346824,21,Correct,1B,Yes,5
346824,22,Incorrect,1B,Yes,5
346824,23,Correct,1B,Yes,5
346824,24,Incorrect,2B,Yes,5
346824,25,Correct,2B,Yes,5
346824,26,Correct,8B,Yes,5
346824,27,Correct,2B,Yes,5
346824,28,Correct,1B,Yes,5
346824,29,Correct,8B,Yes,5
346824,30,Correct,1B,Yes,5
348819,1,Correct,8B,No,NA
348819,2,Correct,1B,No,NA
348819,3,Incorrect,1B,No,NA
348819,4,Correct,2B,No,NA
348819,5,Incorrect,1B,No,NA
348819,6,Correct,1B,No,NA
348819,7,Incorrect,1B,No,NA
348819,8,Correct,8B,No,NA
348819,9,Incorrect,8B,No,NA
348819,10,Correct,1B,No,NA
348819,11,Correct,8B,No,NA
348819,12,Correct,2B,No,NA
348819,13,Incorrect,2B,No,NA
348819,14,Incorrect,1B,No,NA
348819,15,Correct,8B,No,NA
348819,16,Incorrect,2B,No,NA
348819,17,Correct,2B,No,NA
348819,18,Incorrect,8B,No,NA
348819,19,Correct,8B,No,NA
348819,20,Correct,2B,No,NA
348819,21,Correct,1B,No,NA
348819,22,Correct,8B,No,NA
348819,23,Incorrect,1B,No,NA
348819,24,Incorrect,8B,No,NA
348819,25,Incorrect,2B,No,NA
348819,26,Incorrect,1B,No,NA
348819,27,Correct,2B,No,NA
348819,28,Incorrect,8B,No,NA
348819,29,Correct,2B,No,NA
348819,30,Correct,2B,No,NA
352007,1,Incorrect,2B,No,NA
352007,2,Correct,1B,No,NA
352007,3,Correct,1B,No,NA
352007,4,Correct,8B,No,NA
352007,5,Correct,8B,No,NA
352007,6,Correct,2B,No,NA
352007,7,Correct,8B,No,NA
352007,8,Correct,1B,No,NA
352007,9,Incorrect,2B,No,NA
352007,10,Incorrect,8B,No,NA
352007,11,Incorrect,2B,No,NA
352007,12,Correct,8B,No,NA
352007,13,Incorrect,1B,No,NA
352007,14,Incorrect,1B,No,NA
352007,15,Incorrect,2B,No,NA
352007,16,Incorrect,1B,No,NA
352007,17,Incorrect,2B,No,NA
352007,18,Correct,8B,No,NA
352007,19,Correct,2B,No,NA
352007,20,NA,8B,No,NA
352007,21,Correct,1B,No,NA
352007,22,Incorrect,8B,No,NA
352007,23,Incorrect,2B,No,NA
352007,24,Correct,8B,No,NA
352007,25,Correct,2B,No,NA
352007,26,Correct,8B,No,NA
352007,27,Correct,1B,No,NA
352007,28,Correct,1B,No,NA
352007,29,Correct,1B,No,NA
352007,30,Correct,2B,No,NA
352045,1,Correct,8B,No,NA
352045,2,Correct,8B,No,NA
352045,3,Incorrect,1B,No,NA
352045,4,Correct,1B,No,NA
352045,5,Incorrect,1B,No,NA
352045,6,Correct,2B,No,NA
352045,7,Incorrect,1B,No,NA
352045,8,Correct,2B,No,NA
352045,9,Correct,8B,No,NA
352045,10,Correct,2B,No,NA
352045,11,Correct,8B,No,NA
352045,12,Incorrect,1B,No,NA
352045,13,Incorrect,8B,No,NA
352045,14,Incorrect,2B,No,NA
352045,15,Correct,8B,No,NA
352045,16,Correct,1B,No,NA
352045,17,Correct,1B,No,NA
352045,18,Incorrect,8B,No,NA
352045,19,Incorrect,1B,No,NA
352045,20,Incorrect,2B,No,NA
352045,21,Correct,1B,No,NA
352045,22,Correct,8B,No,NA
352045,23,Correct,2B,No,NA
352045,24,Incorrect,2B,No,NA
352045,25,Incorrect,1B,No,NA
352045,26,NA,8B,No,NA
352045,27,Incorrect,2B,No,NA
352045,28,Incorrect,2B,No,NA
352045,29,Correct,8B,No,NA
352045,30,Correct,2B,No,NA
353985,1,Incorrect,8B,Yes,8
353985,2,Correct,1B,Yes,8
353985,3,Incorrect,2B,Yes,8
353985,4,Correct,1B,Yes,8
353985,5,Correct,1B,Yes,8
353985,6,Correct,8B,Yes,8
353985,7,Correct,1B,Yes,8
353985,8,Correct,2B,Yes,8
353985,9,Incorrect,8B,Yes,8
353985,10,Correct,2B,Yes,8
353985,11,Correct,8B,Yes,8
353985,12,Incorrect,2B,Yes,8
353985,13,Incorrect,1B,Yes,8
353985,14,Correct,8B,Yes,8
353985,15,Correct,1B,Yes,8
353985,16,Correct,2B,Yes,8
353985,17,Correct,1B,Yes,8
353985,18,Correct,2B,Yes,8
353985,19,Correct,8B,Yes,8
353985,20,Incorrect,2B,Yes,8
353985,21,Correct,1B,Yes,8
353985,22,Correct,2B,Yes,8
353985,23,Correct,8B,Yes,8
353985,24,Correct,1B,Yes,8
353985,25,Correct,2B,Yes,8
353985,26,Correct,8B,Yes,8
353985,27,Incorrect,1B,Yes,8
353985,28,Incorrect,8B,Yes,8
353985,29,Correct,8B,Yes,8
353985,30,Correct,2B,Yes,8
354009,1,Incorrect,2B,Yes,27
354009,2,Correct,2B,Yes,27
354009,3,Correct,1B,Yes,27
354009,4,Correct,2B,Yes,27
354009,5,Incorrect,8B,Yes,27
354009,6,Correct,1B,Yes,27
354009,7,Incorrect,8B,Yes,27
354009,8,Incorrect,8B,Yes,27
354009,9,Incorrect,2B,Yes,27
354009,10,Correct,2B,Yes,27
354009,11,Incorrect,2B,Yes,27
354009,12,Correct,8B,Yes,27
354009,13,Correct,1B,Yes,27
354009,14,Correct,2B,Yes,27
354009,15,Correct,2B,Yes,27
354009,16,Correct,2B,Yes,27
354009,17,Correct,1B,Yes,27
354009,18,Incorrect,8B,Yes,27
354009,19,Correct,1B,Yes,27
354009,20,Incorrect,1B,Yes,27
354009,21,Incorrect,8B,Yes,27
354009,22,Correct,1B,Yes,27
354009,23,Incorrect,8B,Yes,27
354009,24,Correct,1B,Yes,27
354009,25,Correct,8B,Yes,27
354009,26,Correct,8B,Yes,27
354009,27,Incorrect,1B,Yes,27
354009,28,Correct,8B,Yes,27
354009,29,Correct,2B,Yes,27
354009,30,Correct,1B,Yes,27
355258,1,Incorrect,8B,Yes,7
355258,2,Correct,2B,Yes,7
355258,3,Correct,1B,Yes,7
355258,4,Incorrect,1B,Yes,7
355258,5,Correct,8B,Yes,7
355258,6,Incorrect,2B,Yes,7
355258,7,Correct,1B,Yes,7
355258,8,Incorrect,8B,Yes,7
355258,9,Correct,8B,Yes,7
355258,10,Correct,2B,Yes,7
355258,11,Correct,8B,Yes,7
355258,12,Correct,8B,Yes,7
355258,13,Incorrect,1B,Yes,7
355258,14,Correct,8B,Yes,7
355258,15,Correct,2B,Yes,7
355258,16,Incorrect,1B,Yes,7
355258,17,Correct,2B,Yes,7
355258,18,Correct,1B,Yes,7
355258,19,Correct,8B,Yes,7
355258,20,Incorrect,1B,Yes,7
355258,21,Correct,2B,Yes,7
355258,22,Incorrect,1B,Yes,7
355258,23,Correct,8B,Yes,7
355258,24,Correct,2B,Yes,7
355258,25,Incorrect,1B,Yes,7
355258,26,Correct,2B,Yes,7
355258,27,Correct,8B,Yes,7
355258,28,Correct,2B,Yes,7
355258,29,Correct,1B,Yes,7
355258,30,Correct,2B,Yes,7
355261,1,Correct,8B,No,NA
355261,2,Correct,1B,No,NA
355261,3,Incorrect,2B,No,NA
355261,4,Correct,8B,No,NA
355261,5,Correct,8B,No,NA
355261,6,Correct,2B,No,NA
355261,7,Incorrect,8B,No,NA
355261,8,Incorrect,2B,No,NA
355261,9,Incorrect,8B,No,NA
355261,10,Correct,2B,No,NA
355261,11,Correct,8B,No,NA
355261,12,Correct,2B,No,NA
355261,13,Correct,1B,No,NA
355261,14,Incorrect,2B,No,NA
355261,15,Correct,8B,No,NA
355261,16,Correct,8B,No,NA
355261,17,Correct,2B,No,NA
355261,18,Correct,1B,No,NA
355261,19,Incorrect,2B,No,NA
355261,20,Correct,8B,No,NA
355261,21,Correct,1B,No,NA
355261,22,Correct,1B,No,NA
355261,23,Incorrect,1B,No,NA
355261,24,Correct,1B,No,NA
355261,25,Correct,2B,No,NA
355261,26,Correct,1B,No,NA
355261,27,Incorrect,1B,No,NA
355261,28,Correct,2B,No,NA
355261,29,Incorrect,8B,No,NA
355261,30,Incorrect,1B,No,NA
355338,1,Correct,8B,No,NA
355338,2,Incorrect,2B,No,NA
355338,3,Correct,8B,No,NA
355338,4,Incorrect,2B,No,NA
355338,5,Correct,2B,No,NA
355338,6,Incorrect,1B,No,NA
355338,7,Incorrect,1B,No,NA
355338,8,Incorrect,1B,No,NA
355338,9,Incorrect,8B,No,NA
355338,10,Incorrect,1B,No,NA
355338,11,Correct,2B,No,NA
355338,12,Correct,1B,No,NA
355338,13,Correct,2B,No,NA
355338,14,Incorrect,1B,No,NA
355338,15,Incorrect,1B,No,NA
355338,16,Correct,8B,No,NA
355338,17,Incorrect,2B,No,NA
355338,18,Correct,1B,No,NA
355338,19,Correct,8B,No,NA
355338,20,Incorrect,2B,No,NA
355338,21,Correct,1B,No,NA
355338,22,Correct,8B,No,NA
355338,23,Correct,2B,No,NA
355338,24,Correct,2B,No,NA
355338,25,Correct,8B,No,NA
355338,26,Correct,8B,No,NA
355338,27,Correct,8B,No,NA
355338,28,Correct,2B,No,NA
355338,29,Correct,1B,No,NA
355338,30,Correct,8B,No,NA
355346,1,Incorrect,8B,No,NA
355346,2,Correct,1B,No,NA
355346,3,Correct,1B,No,NA
355346,4,Incorrect,8B,No,NA
355346,5,Incorrect,2B,No,NA
355346,6,Correct,1B,No,NA
355346,7,Correct,2B,No,NA
355346,8,Correct,1B,No,NA
355346,9,Incorrect,8B,No,NA
355346,10,Correct,1B,No,NA
355346,11,Correct,2B,No,NA
355346,12,Correct,1B,No,NA
355346,13,Incorrect,2B,No,NA
355346,14,Incorrect,2B,No,NA
355346,15,Correct,8B,No,NA
355346,16,Correct,2B,No,NA
355346,17,Correct,1B,No,NA
355346,18,Correct,8B,No,NA
355346,19,Incorrect,1B,No,NA
355346,20,Correct,8B,No,NA
355346,21,Incorrect,2B,No,NA
355346,22,Incorrect,8B,No,NA
355346,23,Correct,1B,No,NA
355346,24,Correct,2B,No,NA
355346,25,Correct,1B,No,NA
355346,26,Correct,2B,No,NA
355346,27,Incorrect,8B,No,NA
355346,28,Correct,8B,No,NA
355346,29,Incorrect,2B,No,NA
355346,30,Correct,8B,No,NA
355370,1,Correct,2B,Yes,18
355370,2,Correct,8B,Yes,18
355370,3,Correct,8B,Yes,18
355370,4,Correct,2B,Yes,18
355370,5,Correct,1B,Yes,18
355370,6,Correct,1B,Yes,18
355370,7,Incorrect,1B,Yes,18
355370,8,Correct,2B,Yes,18
355370,9,Correct,1B,Yes,18
355370,10,Correct,8B,Yes,18
355370,11,Correct,8B,Yes,18
355370,12,Correct,2B,Yes,18
355370,13,Correct,8B,Yes,18
355370,14,Incorrect,1B,Yes,18
355370,15,Correct,2B,Yes,18
355370,16,Correct,2B,Yes,18
355370,17,Correct,1B,Yes,18
355370,18,Correct,2B,Yes,18
355370,19,Correct,8B,Yes,18
355370,20,Correct,2B,Yes,18
355370,21,NA,8B,Yes,18
355370,22,Correct,1B,Yes,18
355370,23,Incorrect,2B,Yes,18
355370,24,Correct,8B,Yes,18
355370,25,Incorrect,2B,Yes,18
355370,26,Correct,8B,Yes,18
355370,27,Correct,1B,Yes,18
355370,28,Correct,8B,Yes,18
355370,29,Correct,1B,Yes,18
355370,30,Incorrect,1B,Yes,18
355373,1,Incorrect,2B,No,NA
355373,2,Incorrect,1B,No,NA
355373,3,Correct,1B,No,NA
355373,4,Incorrect,8B,No,NA
355373,5,Incorrect,2B,No,NA
355373,6,Correct,8B,No,NA
355373,7,Correct,1B,No,NA
355373,8,Incorrect,2B,No,NA
355373,9,Incorrect,1B,No,NA
355373,10,Correct,2B,No,NA
355373,11,Correct,8B,No,NA
355373,12,Incorrect,1B,No,NA
355373,13,Incorrect,1B,No,NA
355373,14,Correct,8B,No,NA
355373,15,Correct,8B,No,NA
355373,16,Correct,8B,No,NA
355373,17,Correct,2B,No,NA
355373,18,Correct,2B,No,NA
355373,19,Incorrect,1B,No,NA
355373,20,Correct,1B,No,NA
355373,21,Correct,8B,No,NA
355373,22,Incorrect,2B,No,NA
355373,23,Correct,1B,No,NA
355373,24,Correct,1B,No,NA
355373,25,Incorrect,2B,No,NA
355373,26,Correct,2B,No,NA
355373,27,Correct,8B,No,NA
355373,28,Incorrect,8B,No,NA
355373,29,Correct,2B,No,NA
355373,30,Correct,8B,No,NA
355519,1,Incorrect,2B,No,NA
355519,2,Correct,8B,No,NA
355519,3,Correct,2B,No,NA
355519,4,Incorrect,2B,No,NA
355519,5,Correct,8B,No,NA
355519,6,Incorrect,1B,No,NA
355519,7,Correct,2B,No,NA
355519,8,Incorrect,8B,No,NA
355519,9,Correct,2B,No,NA
355519,10,Correct,2B,No,NA
355519,11,Correct,1B,No,NA
355519,12,NA,8B,No,NA
355519,13,Correct,1B,No,NA
355519,14,Correct,8B,No,NA
355519,15,Incorrect,1B,No,NA
355519,16,Correct,8B,No,NA
355519,17,Correct,2B,No,NA
355519,18,Correct,1B,No,NA
355519,19,Correct,8B,No,NA
355519,20,Correct,1B,No,NA
355519,21,Correct,2B,No,NA
355519,22,Incorrect,1B,No,NA
355519,23,Incorrect,2B,No,NA
355519,24,Correct,1B,No,NA
355519,25,Incorrect,8B,No,NA
355519,26,Correct,2B,No,NA
355519,27,Correct,8B,No,NA
355519,28,Correct,8B,No,NA
355519,29,Correct,1B,No,NA
355519,30,Incorrect,1B,No,NA
355522,1,Correct,8B,No,NA
355522,2,Correct,1B,No,NA
355522,3,Correct,1B,No,NA
355522,4,Correct,8B,No,NA
355522,5,Correct,1B,No,NA
355522,6,Incorrect,8B,No,NA
355522,7,Correct,2B,No,NA
355522,8,Correct,2B,No,NA
355522,9,Correct,1B,No,NA
355522,10,Incorrect,2B,No,NA
355522,11,Incorrect,1B,No,NA
355522,12,Incorrect,2B,No,NA
355522,13,Correct,2B,No,NA
355522,14,Correct,2B,No,NA
355522,15,Incorrect,1B,No,NA
355522,16,Incorrect,8B,No,NA
355522,17,Correct,8B,No,NA
355522,18,Correct,8B,No,NA
355522,19,Correct,8B,No,NA
355522,20,Incorrect,8B,No,NA
355522,21,Incorrect,2B,No,NA
355522,22,Correct,1B,No,NA
355522,23,Correct,8B,No,NA
355522,24,Correct,1B,No,NA
355522,25,Incorrect,1B,No,NA
355522,26,Correct,8B,No,NA
355522,27,Correct,2B,No,NA
355522,28,Correct,2B,No,NA
355522,29,Incorrect,1B,No,NA
355522,30,Correct,2B,No,NA
355524,1,Correct,8B,No,NA
355524,2,Incorrect,1B,No,NA
355524,3,Incorrect,2B,No,NA
355524,4,Incorrect,2B,No,NA
355524,5,Incorrect,2B,No,NA
355524,6,Correct,1B,No,NA
355524,7,NA,8B,No,NA
355524,8,Correct,2B,No,NA
355524,9,Correct,1B,No,NA
355524,10,Correct,2B,No,NA
355524,11,Incorrect,8B,No,NA
355524,12,Correct,8B,No,NA
355524,13,Incorrect,8B,No,NA
355524,14,Incorrect,8B,No,NA
355524,15,Correct,1B,No,NA
355524,16,Correct,1B,No,NA
355524,17,Correct,8B,No,NA
355524,18,Correct,8B,No,NA
355524,19,Incorrect,8B,No,NA
355524,20,Incorrect,2B,No,NA
355524,21,Correct,1B,No,NA
