9,Prediction3,4,Prediction_3,2,8,Second,4_8B_prediction_7.mp3,1,Incorrect,8B,1136,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,4,1,Second,3_8B_prediction_6.mp3,1,Incorrect,8B,1795,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,5,13,Second,3_8B_prediction_8.mp3,2,Correct,8B,1355,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,10,2,First,3_8B_prediction_7.mp3,1,Correct,8B,988,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,12,19,Second,4_8B_prediction_8.mp3,2,Correct,8B,1284,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,16,15,Second,3_8B_prediction_2.mp3,2,Correct,8B,1121,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,23,4,First,3_8B_prediction_9.mp3,1,Correct,8B,1616,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,24,16,First,4_8B_prediction_5.mp3,2,Incorrect,8B,804,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,28,7,First,4_8B_prediction_6.mp3,1,Correct,8B,907,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
,,,,,% answered,100,,overall acc,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8B acc,0.6,,1295.8,1295.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2B acc,0.7,,1293.1,1293.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1B acc,0.5,,1743.5,1743.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
