9,Prediction3,4,Prediction_3,3,16,Second,4_8B_prediction_5.mp3,2,incorrect_left,Correct,734,8B,,,,,,,yes,,,2021-12-25T02:10:17.000Z,342264,group_9,378335,Prediction3/Open2,1,2021-12-25T01:25:06.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,6,4,Second,3_8B_prediction_9.mp3,1,correct_left,Incorrect,979,8B,,,,,,,yes,,,2021-12-25T02:10:17.000Z,342264,group_9,378335,Prediction3/Open2,1,2021-12-25T01:25:06.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,7,1,Second,3_8B_prediction_6.mp3,1,correct_left,Incorrect,747,8B,,,,,,,yes,,,2021-12-25T02:10:17.000Z,342264,group_9,378335,Prediction3/Open2,1,2021-12-25T01:25:06.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,10,2,Second,3_8B_prediction_7.mp3,1,correct_left,Incorrect,615,8B,,,,,,,yes,,,2021-12-25T02:10:17.000Z,342264,group_9,378335,Prediction3/Open2,1,2021-12-25T01:25:06.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,13,20,Second,4_8B_prediction_9.mp3,2,incorrect_left,Correct,596,8B,,,,,,,yes,,,2021-12-25T02:10:17.000Z,342264,group_9,378335,Prediction3/Open2,1,2021-12-25T01:25:06.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,20,7,First,4_8B_prediction_6.mp3,1,correct_left,Correct,939,8B,,,,,,,yes,,,2021-12-25T02:10:17.000Z,342264,group_9,378335,Prediction3/Open2,1,2021-12-25T01:25:06.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,21,13,Second,3_8B_prediction_8.mp3,2,incorrect_left,Correct,875,8B,,,,,,,yes,,,2021-12-25T02:10:17.000Z,342264,group_9,378335,Prediction3/Open2,1,2021-12-25T01:25:06.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,24,19,Second,4_8B_prediction_8.mp3,2,incorrect_left,Correct,635,8B,,,,,,,yes,,,2021-12-25T02:10:17.000Z,342264,group_9,378335,Prediction3/Open2,1,2021-12-25T01:25:06.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,25,8,First,4_8B_prediction_7.mp3,1,correct_left,Correct,599,8B,,,,,,,yes,,,2021-12-25T02:10:17.000Z,342264,group_9,378335,Prediction3/Open2,1,2021-12-25T01:25:06.000Z,,,,not measured,,TRUE
,,,,,% answered,100,,,overall acc,0.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,8B acc,0.7,721.8,721.8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2B acc,0.6,612,612,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1B acc,0.2,688.9,688.9,,,,,,,,,,,,,,,,,,,,,,
