Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,ab_pitch,age_range,answer,best_instru,choice,clip,Condition_Id,conditions,consent,correct_incorrect_m_2,correct_incorrect_m_3,correct_incorrect_mem_1,correct_incorrect_p_1,correct_incorrect_p_2,correct_incorrect_p_3,correct_incorrect_practice_m,correct_incorrect_practice_p,correctCount,decision,earworm,errorCount,exampleCount,familiarity,fileArray,filePick,Frequenc,genre,genre_3,genre_4,hour,imagery,imagery_2,Instr,isCorrect,listen_time,music_theory,name_instru,nrErrors,num_instru,participant_choice,participant_choice_2,participant_choice2,participant_spacePress,participant_spacePress2,played_notplayed,practice_catseg_scramble,prolific_ID,prolific_ID_copy_30d1,relative_pitch,response,response_seg,response_seg2,response_Time2,responseTime,retestCount,scramble_cat_1,scramble_cat_3,scramble_cat_4,scramble_catseg_4,scramble_level,scramble_m_1,scramble_m_2,scramble_m_3,scramble_open_3,scramble_p_1,scramble_p_2,scramble_p_3,set1response,soundName,strategy,time_atClipStart1,toneSequence,always_fullscreen,completed,crowdsourcing_code,crowdsourcing_subj_id,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked
9,Memory 1,4,Memory_1,4,27,,,,,Second,3_2B_memory_2.mp3,3,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,826,,,,,,,2B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,5,36,,,,,Second,3_2B_memory_1.mp3,4,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,597,,,,,,,2B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,6,54,,,,,Second,2_1B_memory_4.mp3,6,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,1090,,,,,,,1B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,7,18,,,,,First,3_8B_memory_3.mp3,2,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,997,,,,,,,8B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,8,25,,,,,First,2_2B_memory_5.mp3,3,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,1020,,,,,,,2B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,9,6,,,,,Second,3_8B_memory_1.mp3,1,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,1096,,,,,,,8B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,10,33,,,,,First,2_2B_memory_3.mp3,4,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,1343,,,,,,,2B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,11,2,,,,,First,2_8B_memory_2.mp3,1,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,605,,,,,,,8B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,12,29,,,,,First,3_2B_memory_4.mp3,3,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,900,,,,,,,2B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,13,48,,,,,Second,3_1B_memory_3.mp3,5,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,1703,,,,,,,1B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,14,55,,,,,Second,2_1B_memory_5.mp3,6,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,1769,,,,,,,1B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,15,20,,,,,First,3_8B_memory_5.mp3,2,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,1119,,,,,,,8B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,16,21,,,,,Second,2_2B_memory_1.mp3,3,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,1677,,,,,,,2B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,17,51,,,,,Second,2_1B_memory_1.mp3,6,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,2201,,,,,,,1B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,18,9,,,,,First,3_8B_memory_4.mp3,1,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,459,,,,,,,8B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,19,43,,,,,First,2_1B_memory_3.mp3,5,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,554,,,,,,,1B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,20,34,,,,,Second,2_2B_memory_4.mp3,4,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,538,,,,,,,2B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,21,14,,,,,Second,2_8B_memory_4.mp3,2,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,623,,,,,,,8B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,22,30,,,,,First,3_2B_memory_5.mp3,3,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,1330,,,,,,,2B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,23,59,,,,,Second,3_1B_memory_4.mp3,6,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,829,,,,,,,1B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,24,38,,,,,Second,3_2B_memory_3.mp3,4,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,762,,,,,,,2B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,25,7,,,,,Second,3_8B_memory_2.mp3,1,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,1519,,,,,,,8B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,26,57,,,,,Second,3_1B_memory_2.mp3,6,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,790,,,,,,,1B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,27,5,,,,,First,2_8B_memory_5.mp3,1,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,537,,,,,,,8B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,28,32,,,,,First,2_2B_memory_2.mp3,4,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,790,,,,,,,2B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,29,1,,,,,First,2_8B_memory_1.mp3,1,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,1681,,,,,,,8B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
9,Memory 1,4,Memory_1,30,3,,,,,First,2_8B_memory_3.mp3,1,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,467,,,,,,,8B,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
11,CategorizationSeg_4,1,Instructions for Categorization Seg.,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
11,CategorizationSeg_4,2,Practice_Categorization,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Every 16 seconds (every 8 measures),Every 4 seconds (every 2 measures),,,,,8B,,,,,Incorrect,Incorrect,4100,24615,,,,,,,,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
11,CategorizationSeg_4,3,Ready?,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
11,CategorizationSeg_4,4,CategorizationSeg_4,1,7,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Every 4 seconds (every 2 measures),,,,,,,,,,,Incorrect,1136,,,,,,8B,,,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
11,CategorizationSeg_4,4,CategorizationSeg_4,2,6,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Every 4 seconds (every 2 measures),Every 16 seconds (every 8 measures),,,,,,,,,,Incorrect,Correct,2217,1664,,,,,8B,,,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
11,CategorizationSeg_4,4,CategorizationSeg_4,3,9,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Every 4 seconds (every 2 measures),Every 4 seconds (every 2 measures),,,,,,,,,,Correct,Correct,1610,2025,,,,,2B,,,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
11,CategorizationSeg_4,4,CategorizationSeg_4,4,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Never,Never,,,,,,,,,,Correct,Correct,909,618,,,,,intact,,,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
11,CategorizationSeg_4,4,CategorizationSeg_4,5,13,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Every 2 seconds (every 1 measure),Every 2 seconds (every 1 measure),,,,,,,,,,Correct,Correct,930,1655,,,,,1B,,,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
11,CategorizationSeg_4,4,CategorizationSeg_4,6,16,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Every 16 seconds (every 8 measures),Never,,,,,,,,,,Incorrect,Incorrect,1439,1378,,,,,1B,,,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
11,CategorizationSeg_4,4,CategorizationSeg_4,7,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Never,Never,,,,,,,,,,Correct,Correct,557,1428,,,,,intact,,,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
11,CategorizationSeg_4,4,CategorizationSeg_4,8,10,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Every 4 seconds (every 2 measures),Every 4 seconds (every 2 measures),,,,,,,,,,Correct,Correct,661,734,,,,,2B,,,,,,,,,,,,,,,yes,,,2022-08-31T21:43:30.000Z,481899,group_4,550770,Memory1/Cat.4,1,2022-08-31T20:51:31.000Z,,,,not measured,,TRUE
