Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,ab_pitch,age_range,answer,best_instru,choice,clip,Condition_Id,conditions,consent,correct_incorrect_m_2,correct_incorrect_m_3,correct_incorrect_mem_1,correct_incorrect_p_1,correct_incorrect_p_2,correct_incorrect_p_3,correct_incorrect_practice_m,correct_incorrect_practice_p,correctCount,decision,earworm,errorCount,exampleCount,familiarity,fileArray,filePick,Frequenc,genre,genre_3,genre_4,hour,imagery,Instr,isCorrect,listen_time,music_theory,name_instru,nrErrors,num_instru,participant_choice,participant_choice_2,participant_choice2,participant_spacePress,participant_spacePress2,played_notplayed,practice_catseg_scramble,relative_pitch,response,response_seg,response_seg2,response_Time2,responseTime,retestCount,scramble_cat_1,scramble_cat_3,scramble_cat_4,scramble_catseg_4,scramble_level,scramble_m_1,scramble_m_2,scramble_m_3,scramble_open_3,scramble_p_1,scramble_p_2,scramble_p_3,set1response,soundName,strategy,time_atClipStart1,toneSequence,always_fullscreen,completed,crowdsourcing_code,crowdsourcing_subj_id,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked
11,OpenEndedSeg_2,2,Practice_OpenEnded,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""times=1640396931652;1640396947045;1640396956873;1640396976956---values=25315;40708;50536;70619""",,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
11,OpenEndedSeg_2,1,Instructions_Open,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,1,56,,,,,Second,4_1B_prediction_5.mp3,6,,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,779.0,,,,,,,,,,,,,1B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,2,23,,,,,Second,3_2B_prediction_8.mp3,3,,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,1681.0,,,,,,,,,,,,,2B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,3,16,,,,,Second,4_8B_prediction_5.mp3,2,,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,967.0,,,,,,,,,,,,,8B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,4,50,,,,,,4_8B_prediction_9.mp3,5,,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,5,12,,,,,First,3_8B_prediction_7.mp3,2,,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,599.0,,,,,,,,,,,,,8B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,6,18,,,,,First,4_8B_prediction_7.mp3,2,,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,743.0,,,,,,,,,,,,,8B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,7,21,,,,,First,3_2B_prediction_6.mp3,3,,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,917.0,,,,,,,,,,,,,2B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,8,42,,,,,First,3_1B_prediction_7.mp3,5,,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,606.0,,,,,,,,,,,,,1B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,9,15,,,,,Second,3_8B_prediction_2.mp3,2,,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,1139.0,,,,,,,,,,,,,8B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,10,25,,,,,First,3_2B_prediction_10.mp3,3,,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,779.0,,,,,,,,,,,,,2B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,11,39,,,,,First,4_2B_prediction_8.mp3,4,,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,817.0,,,,,,,,,,,,,2B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,12,7,,,,,First,4_8B_prediction_6.mp3,1,,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,1192.0,,,,,,,,,,,,,8B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,13,49,,,,,First,4_1B_prediction_8.mp3,5,,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,734.0,,,,,,,,,,,,,1B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,14,1,,,,,First,3_8B_prediction_6.mp3,1,,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,684.0,,,,,,,,,,,,,8B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,15,30,,,,,First,4_2B_prediction_9.mp3,3,,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,990.0,,,,,,,,,,,,,2B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,16,55,,,,,Second,3_1B_prediction_10.mp3,6,,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,580.0,,,,,,,,,,,,,1B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,17,54,,,,,First,3_1B_prediction_9.mp3,6,,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,604.0,,,,,,,,,,,,,1B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,18,14,,,,,Second,3_8B_prediction_9.mp3,2,,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,568.0,,,,,,,,,,,,,8B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,19,47,,,,,Second,4_1B_prediction_6.mp3,5,,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,1044.0,,,,,,,,,,,,,1B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,20,53,,,,,First,3_1B_prediction_8.mp3,6,,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,1613.0,,,,,,,,,,,,,1B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,21,27,,,,,First,4_2B_prediction_6.mp3,3,,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,671.0,,,,,,,,,,,,,2B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,22,24,,,,,First,3_2B_prediction_9.mp3,3,,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,679.0,,,,,,,,,,,,,2B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,23,13,,,,,Second,3_8B_prediction_8.mp3,2,,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,951.0,,,,,,,,,,,,,8B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,24,58,,,,,First,4_1B_prediction_7.mp3,6,,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,613.0,,,,,,,,,,,,,1B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,25,38,,,,,First,4_2B_prediction_7.mp3,4,,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,1353.0,,,,,,,,,,,,,2B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,26,41,,,,,First,3_1B_prediction_6.mp3,5,,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,850.0,,,,,,,,,,,,,1B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,27,20,,,,,First,4_8B_prediction_9.mp3,2,,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,1314.0,,,,,,,,,,,,,8B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,28,22,,,,,First,3_2B_prediction_7.mp3,3,,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,664.0,,,,,,,,,,,,,2B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,29,9,,,,,First,4_8B_prediction_8.mp3,1,,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,630.0,,,,,,,,,,,,,8B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,4,Prediction_3,30,36,,,,,Second,4_2B_prediction_5.mp3,4,,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,719.0,,,,,,,,,,,,,2B,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,3,Ready?,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,2,Practice_Prediction,1,5,,,,,Second,,2,,,,,,,,,,incorrect_correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,2810.0,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,2,Practice_Prediction,2,3,,,,,First,,1,,,,,,,,,,correct_incorrect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,1061.0,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,2,Practice_Prediction,3,1,,,,,First,,1,,,,,,,,,,correct_incorrect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,1284.0,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
9,Prediction3,1,Instructions_Prediction,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
7,AP_Screen,3,imported_AP_eval,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
7,AP_Screen,2,imported_AP_headphone test,1,6,,,,,,,6,,,,,,,,,,,,three,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O_I_S,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
7,AP_Screen,2,imported_AP_headphone test,2,5,,,,,,,5,,,,,,,,,,,,two,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O_S_I,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
7,AP_Screen,2,imported_AP_headphone test,3,4,,,,,,,4,,,,,,,,,,,,one,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_I_O,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
7,AP_Screen,2,imported_AP_headphone test,4,1,,,,,,,1,,,,,,,,,,,,three,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I_O_S,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
7,AP_Screen,2,imported_AP_headphone test,5,2,,,,,,,2,,,,,,,,,,,,two,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I_S_O,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
7,AP_Screen,2,imported_AP_headphone test,6,3,,,,,,,3,,,,,,,,,,,,one,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_O_I,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
7,AP_Screen,1,imported_AP_instruction,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
6,HP_Screen,3,imported_HP Evaluation,1,1,,,,,,,1,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
6,HP_Screen,2,imported_HP Trials,1,2,,,,,,,1,,,,,,,,,,,,,,0.0,,,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp6.3.flac,,,,,,,,,,,,,,,,,,,,,,choice 3,,,,,,,,,,,,,,,,,,,hp6.3.flac,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
6,HP_Screen,2,imported_HP Trials,2,5,,,,,,,1,,,,,,,,,,,,,,0.0,,,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp3.3.flac,,,,,,,,,,,,,,,,,,,,,,choice 3,,,,,,,,,,,,,,,,,,,hp3.3.flac,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
6,HP_Screen,2,imported_HP Trials,3,6,,,,,,,1,,,,,,,,,,,,,,0.0,,,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp3.1.flac,,,,,,,,,,,,,,,,,,,,,,choice 1,,,,,,,,,,,,,,,,,,,hp3.1.flac,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
6,HP_Screen,2,imported_HP Trials,4,4,,,,,,,1,,,,,,,,,,,,,,0.0,,,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp1.3.flac,,,,,,,,,,,,,,,,,,,,,,choice 3,,,,,,,,,,,,,,,,,,,hp1.3.flac,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
6,HP_Screen,2,imported_HP Trials,5,1,,,,,,,1,,,,,,,,,,,,,,0.0,,,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp5.2.flac,,,,,,,,,,,,,,,,,,,,,,choice 2,,,,,,,,,,,,,,,,,,,hp5.2.flac,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
6,HP_Screen,2,imported_HP Trials,6,3,,,,,,,1,,,,,,,,,,,,,,0.0,,,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp2.3.flac,,,,,,,,,,,,,,,,,,,,,,choice 3,,,,,,,,,,,,,,,,,,,hp2.3.flac,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
6,HP_Screen,1,imported_HP Instructions,1,1,,,,,,,1,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:07:13.000Z,342265,group_9,378336,Prediction3/Open2,1,2021-12-25T01:25:02.000Z,,,,not measured,,True
